ax,ay,az,gx,gy,gz,mx,my,mz,target,DateRecord,TimeRecord
5.1,0.15,8.23,-0.01309,-0.071995,0.017453,-0.6875,32.375,7.0625,3,2024-11-14,11:07:36.096975
5.11,0.14,8.26,-0.001091,-0.003272,0.002182,-1.375,31.6875,6.25,3,2024-11-14,11:07:36.158942
4.95,0.12,8.12,-0.007636,-0.033816,-0.001091,-1.0625,32.375,7.5,3,2024-11-14,11:07:36.190925
5.32,0.04,8.14,-0.032725,-0.207258,0.056723,-0.25,32.0,7.875,3,2024-11-14,11:07:36.252887
5.53,0.23,8.08,-0.010908,-0.097084,0.066541,-0.25,31.6875,6.6875,3,2024-11-14,11:07:36.269878
5.53,0.07,7.95,-0.021817,-0.043633,0.009817,-1.0625,31.6875,7.875,3,2024-11-14,11:07:36.300859
5.53,0.11,7.98,-0.02618,-0.062177,0.01309,-0.25,32.0,7.0625,3,2024-11-14,11:07:36.300859
5.63,0.05,7.89,-0.017453,-0.045815,0.006545,-0.25,31.6875,7.0625,3,2024-11-14,11:07:36.379325
5.7,0.0,7.84,-0.014181,-0.022907,0.002182,0.375,31.6875,8.25,3,2024-11-14,11:07:36.569323
5.72,0.0,7.78,-0.010908,-0.055632,0.008727,0.375,32.375,8.25,3,2024-11-14,11:07:36.802428
5.89,-0.06,7.81,0.005454,0.081812,-0.022907,0.75,31.6875,7.0625,3,2024-11-14,11:07:36.972376
5.67,0.01,7.94,0.018544,0.080721,-0.018544,0.0625,32.0,9.0625,3,2024-11-14,11:07:38.919083
5.45,0.11,7.82,0.043633,0.19635,-0.057814,0.375,32.375,7.875,3,2024-11-14,11:07:38.998890
5.17,0.15,8.07,0.015272,0.1309,-0.021817,-0.6875,32.0,7.5,3,2024-11-14,11:07:38.999772
5.07,0.13,8.36,-0.006545,0.188714,-0.053451,-1.375,32.375,8.6875,3,2024-11-14,11:07:39.013763
4.87,0.2,8.27,-0.005454,-0.027271,0.003272,-1.0625,32.375,8.25,3,2024-11-14,11:07:39.030753
4.87,0.27,8.31,-0.009817,-0.092721,0.021817,-1.0625,32.0,6.6875,3,2024-11-14,11:07:39.031760
5.18,0.19,8.24,-0.019635,-0.112356,0.032725,-2.0625,31.25,7.875,3,2024-11-14,11:07:39.045371
5.33,0.06,8.18,-0.017453,-0.115628,0.032725,0.0625,32.375,8.25,3,2024-11-14,11:07:39.045371
5.32,0.09,8.07,-0.006545,-0.02618,0.003272,-0.6875,32.375,7.5,3,2024-11-14,11:07:39.045371
5.54,0.11,8.05,-0.023998,-0.103629,0.032725,-0.6875,31.6875,7.875,3,2024-11-14,11:07:39.077361
5.61,0.0,7.91,-0.019635,-0.112356,0.030543,0.375,31.6875,8.25,3,2024-11-14,11:07:39.247123
5.85,-0.05,7.74,-0.033816,-0.136354,0.032725,0.75,32.0625,8.6875,3,2024-11-14,11:07:39.356055
6.01,-0.12,7.76,0.002182,0.018544,-0.010908,0.75,31.375,7.5,3,2024-11-14,11:07:39.557093
5.86,-0.06,7.76,0.015272,0.09163,-0.021817,0.375,32.0,8.6875,3,2024-11-14,11:07:39.760870
5.7,0.0,7.78,0.016362,0.105811,-0.027271,0.375,32.0,7.875,3,2024-11-14,11:07:42.510545
5.54,0.06,7.93,0.01309,0.149444,-0.03927,0.0625,32.0,7.0625,3,2024-11-14,11:07:42.540560
5.29,0.13,8.21,0.014181,0.141808,-0.035997,0.375,32.5,8.25,3,2024-11-14,11:07:42.541552
5.07,0.15,8.17,0.008727,0.076358,-0.020726,-0.6875,32.0625,7.5,3,2024-11-14,11:07:42.541552
5.17,0.12,8.1,-0.010908,-0.041452,0.01309,-0.6875,32.375,7.875,3,2024-11-14,11:07:42.541552
5.35,0.03,8.12,-0.007636,-0.081812,0.019635,0.0625,32.0625,8.25,3,2024-11-14,11:07:42.556541
5.29,0.07,7.99,-0.006545,-0.034907,0.008727,-1.0625,32.375,8.25,3,2024-11-14,11:07:42.728459
5.51,-0.01,8.08,0.005454,-0.022907,-0.001091,-0.25,31.6875,7.5,3,2024-11-14,11:07:42.728459
5.45,0.03,7.86,-0.019635,-0.047997,-0.016362,0.0625,31.75,7.5,3,2024-11-14,11:07:42.744432
5.51,0.0,7.85,0.01309,0.045815,-0.027271,-0.25,33.1875,7.875,3,2024-11-14,11:07:42.789408
5.45,0.04,8.16,0.007636,0.081812,-0.038179,0.375,32.375,8.6875,3,2024-11-14,11:07:42.805308
5.63,0.14,8.15,0.025089,-0.046906,0.064359,0.0625,31.0,6.6875,3,2024-11-14,11:07:42.805308
5.64,0.14,8.13,0.035997,-0.01309,0.059996,0.0625,32.5,7.5,3,2024-11-14,11:07:42.820615
5.33,0.03,8.13,0.059996,0.050178,0.057814,0.75,31.6875,7.875,3,2024-11-14,11:07:42.820615
5.38,0.27,8.15,0.064359,0.063268,0.019635,0.0625,31.6875,7.0625,3,2024-11-14,11:07:42.929551
5.38,0.17,8.27,-0.046906,0.047997,-0.030543,0.375,32.6875,5.5,3,2024-11-14,11:07:43.195031
5.04,0.14,8.03,-0.014181,0.178896,-0.095993,0.75,33.5,5.5,3,2024-11-14,11:07:43.334144
4.9,0.39,8.45,-0.021817,-0.034907,-0.056723,-1.0625,31.6875,7.875,3,2024-11-14,11:07:43.411609
4.92,0.37,8.36,-0.002182,0.097084,-0.058905,-0.6875,32.5,7.0625,3,2024-11-14,11:07:43.551529
4.7,0.39,8.01,-0.006545,0.093811,-0.004363,-1.375,32.5,7.5,3,2024-11-14,11:07:43.721459
4.46,0.37,8.47,0.014181,0.089448,-0.005454,-1.375,33.5625,7.1875,3,2024-11-14,11:07:43.995554
4.61,0.45,8.33,0.213803,-0.020726,0.15708,-1.375,32.5,6.25,3,2024-11-14,11:07:44.169470
4.75,0.62,8.52,0.029452,-0.069813,0.076358,-0.6875,32.75,6.75,3,2024-11-14,11:07:44.372862
4.63,0.04,8.72,-0.077449,-0.055632,0.02618,0.75,32.5,5.875,3,2024-11-14,11:07:44.561745
4.83,0.13,8.46,-0.090539,-0.150535,-0.101447,0.375,32.75,6.75,3,2024-11-14,11:07:44.763650
5.08,0.38,8.12,-0.056723,-0.053451,-0.049087,0.0625,32.0,7.5625,3,2024-11-14,11:07:44.948430
5.18,0.29,7.92,0.005454,0.111265,-0.01309,0.375,32.5,7.0625,3,2024-11-14,11:07:45.181311
4.58,0.35,8.8,0.029452,0.198531,-0.003272,-0.6875,32.0625,7.0625,3,2024-11-14,11:07:45.495470
4.2,0.39,8.39,-0.019635,-0.079631,0.021817,-0.6875,32.75,6.25,3,2024-11-14,11:07:45.730334
5.02,0.23,8.29,-0.021817,-0.063268,-0.003272,-0.25,32.5,6.6875,3,2024-11-14,11:07:46.173262
